,id,p_type,s_name,s_area_name,post_time,title,author,content,page_url
10577,1695557937845_YahooNews,news,Yahoo新聞,股市匯市,2023-09-24 19:24:00.000,三大法人上週狂賣1285億元！華通買超1.3萬張是亞軍 冠軍是「它」已買4週,FTNN新聞網,[FTNN新聞網]記者高麗玲／台北報導台股上週受美股四大指數重挫，共下跌576.44點、跌幅達3.40%，以16344.48點作收，跌破半年線。觀察三大法人，上週合計賣超1285.11億元，而在10大買超個股中，買超陽明(2609)1萬7540張，是買超冠軍，已是連4週買超；華通（2313），買超1萬3119張，是買超亞軍。陽明跟華通都是連4周買超。觀察三大法人（9/18-9/22）籌碼動向，買超前10大個股，榜首為陽明(2609)，買超1萬7540張，從8月28日至9月22，已連4週買超；第2名是華通（2313），買超1萬3119張，也是連4週買超；第3名是中鴻(2014)，買超1萬723張，連3週買超。第4名是文曄(3036)，買超1萬562；第5名是元大金(2885)，買超1萬176張；第6名是正新(2105)，買超8427張；第7名是東元(1504)，買超7740張；第8名是大同(2371)，買超7698張；第9名是三商壽(2867），買超6749張；第10名是至上（8112)，買超6376張。◎《FTNN新聞網》提醒您：本資料僅供參考，投資人應獨立判斷，審慎評估並自負,https://tw.news.yahoo.com/%E4%B8%89%E5%A4%A7%E6%B3%95%E4%BA%BA%E4%B8%8A%E9%80%B1%E7%8B%82%E8%B3%A31285%E5%84%84%E5%85%83-%E8%8F%AF%E9%80%9A%E8%B2%B7%E8%B6%851-3%E8%90%AC%E5%BC%B5%E6%98%AF%E4%BA%9E%E8%BB%8D-%E5%86%A0%E8%BB%8D%E6%98%AF-%E5%AE%83-112400487.html
10578,1695563501715_YahooNews,news,Yahoo新聞,股市匯市,2023-09-24 21:26:37.000,降價！汽油0.3元、柴油0.4元,【記者劉小玲／台北報導】,台灣中油宣布，將自今（廿五）日凌晨零時起，調降汽油每公升○．三元、柴油每公升○．四元，調整後九二無鉛汽油每公升三十一．一元、九五無鉛汽油每公升三二．六元、九八無鉛汽油每公升三四．六元、超級柴油每公升廿八．六元。本週因雙重平穩機制啟動，汽、柴油各吸收三元及四．六元。台灣中油表示，本週受沙烏地阿拉伯與俄羅斯兩國延長額外減產措施至今年底因素影響，導致國際油價上漲。浮動油價調整原則之調價指標7D3B週均價上漲一．一四美元，新臺幣兌美元匯率貶值○．○八四元，國內油價依公式計算漲幅為一．一九％。按浮動油價機制調整原則，汽、柴油應調價格與本週參考零售價格相比，汽、柴油應各調漲二．七元及四．二元，為維持價格低於亞洲鄰近國家（日、韓、港、星）。,https://tw.news.yahoo.com/%E9%99%8D%E5%83%B9-%E6%B1%BD%E6%B2%B90-3%E5%85%83-%E6%9F%B4%E6%B2%B90-4%E5%85%83-132637383.html
10579,1695568282767_YahooNews,news,Yahoo新聞,股市匯市,2023-09-24 22:00:55.000,明揚大火殃及百位保戶 中壽啟動快速理賠,黃琮淵,明揚屏東工廠大火造成多人傷亡，中壽快速清查盤點並啟動快速理賠，目前已知約有108位傷者為中壽保戶，初步估計理賠金額逾新台幣2000萬元。中壽提供傷亡保戶慰問金，不幸罹難保戶每人10萬元、加護病房保戶每人6萬元、一般病房保戶每人2萬元。此外，罹難之警義消人員，雖非中壽保戶，也同樣給付慰問金10萬元。中壽已成立關懷小組，至醫院慰問傷者，未來一週也將在屏東市政府設立「關懷服務站」駐點服務，提供物資及諮詢。中壽將盡最大努力協助保戶暨家屬度過難關，祈願傷者盡速復原，並向全力搶救的警義消及醫護人員致上最高敬意。中壽體現救急扶危精神，針對此次重大事故，除依保單條款給付各項保險金，並提供傷亡保戶慰問金，啟動六大關懷服務措施提供包括「快速理賠」、「住院預付金」、「保費緩繳」、「保單貸款優惠」、「房貸紓困措施」及「旅平險彈性調整」。為協助保戶及其家屬，中壽也將在屏東市政府設立「關懷服務站」，未來一週進行駐點服務，現場提供相關物資及保險諮詢，協助保戶及家屬積極處理相關事宜，傾盡全力提供最即時與必要的協助。,https://tw.news.yahoo.com/%E6%98%8E%E6%8F%9A%E5%A4%A7%E7%81%AB%E6%AE%83%E5%8F%8A%E7%99%BE%E4%BD%8D%E4%BF%9D%E6%88%B6-%E4%B8%AD%E5%A3%BD%E5%95%9F%E5%8B%95%E5%BF%AB%E9%80%9F%E7%90%86%E8%B3%A0-140055960.html
10580,1695591125453_YahooNews,news,Yahoo新聞,股市匯市,2023-09-25 04:10:00.000,16檔雙資護盤股 強勢吸金,王淑以／台北報導,"美股連日來恐慌情緒蔓延到台股，22日台股開盤迅速跌破前低，靠著投信、八大公股行庫的兩大護盤資金力挺有功，台股終場驚險收紅，終止日K連四黑。台股分析師建議，共有聯電（2303）、京元電子（2449）等16檔雙資護盤個股，本周走勢持續受到關注。統一投顧董事長黎方國表示，國際股市消化聯準會偏鷹派的會後聲明，再加上美國政府9月底再面臨關門危機，台股22日跌破前低，隨即引發自營、法人、融資散戶的停損賣壓後，多頭行情趁機拉抬，尤其投信近期募集高股息的ETF申購源源不斷，可動用的資金雄厚，再加上高股息ETF陸續將進行調整成份股，資金轉向股價低基期、高股息的個股布局。至於八大公股行庫布局的方向以股價破底、占權值或營運強勁的個股為先。在籌碼上，投信22日買超22.62億元，連37日買超，合計買超1,082億元，投信持續不斷買超的力量除了來自於投資人申購高股息ETF外，還有來自政府四大基金背後支持。八大公股行庫22日買超31.89億元，為連五日買，合計買超258億元。展望9月最後一周布局方向，選出投信、八大公股行庫齊力買超的個股有聯電、京元電子、陽明、瑞儀、長榮、旺宏、欣銓、東陽、佳世達、致伸、神基、台燿、群光、力成、精成科、健鼎等16檔。陽明、長榮因貨櫃航運產業第三季旺季偏淡，運價低迷，不過股價已跌無可跌，22日收在45.8元及114.5元，對照每股淨值79.40元及197.79元，二檔股價淨值比（PB）僅有0.57倍，且預期2024年現金殖利率不惡，吸引買盤進駐。台股一片慘澹之際，東陽股價逆勢上揚，9月以來上漲11.5元，22日收在79.4元，推升利多美國車險公司State farm開始擴大AM賠付，從塑件擴大至鈑金件，東陽為全球第一大汽車AM塑膠件製造商，將為重要受惠者。台燿切入AI材料領域，下半年AI產品出貨將大幅攀升，表現優於上半年。法人看好台燿在高速材料升級商機及在中高階高速材料市場的競爭力，台燿22日重新站回月線，收130.5元。",https://tw.news.yahoo.com/16%E6%AA%94%E9%9B%99%E8%B3%87%E8%AD%B7%E7%9B%A4%E8%82%A1-%E5%BC%B7%E5%8B%A2%E5%90%B8%E9%87%91-201000015.html
10581,1695591125733_YahooNews,news,Yahoo新聞,股市匯市,2023-09-25 04:10:00.000,股價指數期貨贏家專欄－台指期 失守半年線,黎宣佑,美國聯準會（Fed）在9月的會議上將基準利率目標區間維持在高點5.25％～5.5％之間，符合市場預期，惟暗示今年可能會再次升息。利率點陣圖的預測顯示，聯準會到年底前還保有1碼升息空間，然後到2024年會出現2碼降息，但明年的降息幅度將低於此前的預測，2024年底的基準利率中位數被修正為5.1％，較6月的預測高出50個基點，且利率點陣圖也顯示2024年後的降息空間持續縮窄，進一步暗示高利率或將維持更長時間，也推升近來美債殖利率繼續上揚，而對利率敏感的大型股以及科技股更是受到影響，進而拖累美股在近期的表現。回到台股部分，從籌碼面來看外資近日現貨籌碼是呈現全面的賣超，上周五天的時間，外資就賣超逾千億元的台股現貨，在期貨籌碼的部分，外資台指期未平倉量也是連日維持淨空單的態勢，期貨空單留倉目前也已超過萬口，在外資期現貨同步偏空之下可能讓台指期持續維持較為弱勢的走勢，同時再加上近期上散戶大舉作多，多單留倉將近兩萬口，整體籌碼綜合來看皆較為不利於多方格局，盤面則可留意外資籌碼的賣超態勢能否止穩。從技術面來看，台指期明顯跌破半年線的位置，由於過去兩次指數都成功守住半年線，故本次跌破半年線當下引發了較大的市場賣壓，同時盤面上留下了一道跳空缺口，短線上仍需持續留意台指期的下檔的風險，而目前指數也來到前低位置附近，初步可先留意前低是否先出現多方抵抗，並持續關注外資近期籌碼動向能否好轉。（凱基期貨顧問事業部提供，黎宣佑整理）,https://tw.news.yahoo.com/%E8%82%A1%E5%83%B9%E6%8C%87%E6%95%B8%E6%9C%9F%E8%B2%A8%E8%B4%8F%E5%AE%B6%E5%B0%88%E6%AC%84-%E5%8F%B0%E6%8C%87%E6%9C%9F-%E5%A4%B1%E5%AE%88%E5%8D%8A%E5%B9%B4%E7%B7%9A-201000559.html
10582,1695591125970_YahooNews,news,Yahoo新聞,股市匯市,2023-09-25 04:10:00.000,美國黃豆油大師檢定 推廣永續,文／陳又嘉,美國黃豆出口協會日前舉辦「第五屆美國黃豆油大師檢定」測驗圓滿落幕，且已於美國黃豆油大師官網公布此次測驗通過名單，共132名考生報名，實際出席共105名，出席情況踴躍，通過測驗者達70位，並於9月19日假福華大飯店舉辦頒獎典禮。美國黃豆出口協會表示，連續舉辦5年「美國黃豆油大師檢定測驗（US Soy Oil Master）」備受餐飲業者、油品業者及食品業者高度重視，此次首度攜手協辦單位台灣公益廚師協會共同推廣「永續」理念，除授權永續生產標章給符合協議內容產品，同時致力於宣傳高油酸黃豆油，讓消費者能食用高品質的美國黃豆油品。通過檢定測驗的考生來自各地餐廳主廚，泰山、福壽、福懋等知名大廠員工亦有參加應考，還有各界營養師、食品技師、廚師等相關專業人員，此次檢定為美國油品與消費者的重要橋梁，因消費者重視，餐飲業者對於油品選擇也相當講究。美國黃豆油大師檢定測驗：https://oilmaster.sustainableussoy.org.tw/。,https://tw.news.yahoo.com/%E7%BE%8E%E5%9C%8B%E9%BB%83%E8%B1%86%E6%B2%B9%E5%A4%A7%E5%B8%AB%E6%AA%A2%E5%AE%9A-%E6%8E%A8%E5%BB%A3%E6%B0%B8%E7%BA%8C-201000978.html
10583,1695591126014_YahooNews,news,Yahoo新聞,股市匯市,2023-09-25 04:10:00.000,匯率期貨趨勢專欄－歐元期 弱勢整理,黎宣佑,觀察美國芝商所（CME）12月歐元兌美元期貨，自7月18日見到波段高點以來，歐元兌美元持續走弱。富邦期貨分析師曹富凱表示，歐元兌美元走勢，不獨觀察歐元區，更應觀察目前整體金融環境；近日關注焦點應當留意美國聯準會（Fed）公開市場委員會會議後，市場反應及歐洲整體經濟下行的影響。美國聯準會公開市場委員會雖維持利率決議不變，但在點陣圖顯示高利率環境持續恐較市場預期得更久，造成美元指數及美債殖利率走高，同時德國8月生產物價指數（PPI）年增率符合市場預期，顯示德國通膨持續放緩，緩和歐洲央行後續升息壓力，美、歐利差擴大下，歐元期貨弱勢整理。21日聯準會維持現有利率在5.25％～5.5％不變，但根據最新點陣圖預測顯示，與6月相比整體降息時程延後，利率維持高檔期間恐較預期來的更久，美債殖利率攀升，為美元帶來支撐，歐元就會承擔更多的壓力。技術面來說，歐元兌美元今年來皆維持高檔大區間震盪，不過，近日歐元期貨日內反彈至1.07美元附近遭遇阻力。建議投資人近期可適當布局歐元空單，並在9月1日高點附近設立停損點。此外，期貨交易方向性策略仍屬較具風險之投資策略，建議投資人仍宜搭配停損停利嚴格控制投資部位之下檔風險。（富邦期貨分析師曹富凱提供，黎宣佑整理）,https://tw.news.yahoo.com/%E5%8C%AF%E7%8E%87%E6%9C%9F%E8%B2%A8%E8%B6%A8%E5%8B%A2%E5%B0%88%E6%AC%84-%E6%AD%90%E5%85%83%E6%9C%9F-%E5%BC%B1%E5%8B%A2%E6%95%B4%E7%90%86-201000485.html
10584,1695591126152_YahooNews,news,Yahoo新聞,股市匯市,2023-09-25 04:10:00.000,聯詠、創意前景俏 權證來電,簡威瑟／台北報導,台股22日止跌回穩，高價電子股也逮到機會重啟漲勢，聯詠（3034）近期股價表現相對強勢，中信投顧指出，聯詠估值具長期投資價值，將推測合理股價升至480元；金控旗下投顧認為AI前景看佳，創意（3443）中長期營運展望樂觀，維持「買進」投資評等。聯詠8月合併營收96.94億元，月增0.2％、年增48.5％。中信投顧指出，8月營收未如往年較7月強，主因大陸618購物節檔期因整體經濟疲軟導致銷售未如預期，終端品牌多半根據庫存狀況動態調整下單，能見度有限。展望2024年，AMOLED在智慧機滲透率逐步提升，部分品牌開始將OLED面板導入中階甚至低階機種，電視產品解析度升級如：4K、8K等中高階產品也帶動DDI用量增加，對OLED DDI需求幫助大。此外，賓士與LG Display在車用OLED市場合作，顯示未來車用市場將確立朝向OLED世代前進，車用面板驅動IC成為支撐聯詠營運的主要關鍵。創意方面，7、8月營收達成公司預估第三季營收季持平目標的67％，符合預期。其中，8月NRE營收貢獻月成長55％、占比提升至39％，主要來自5奈米製程修改規格、比特幣案遞延至8月認列。法人預估，創意第三季營收季增2％、年增11％，每股稅後純益（EPS）6.17元。第四季受客戶調節庫存影響，預估營收季減5％、EPS為5.67元。雖然市場傳微軟下修GPU訂單，然隨AI晶片算力需求倍增、廠商追求差異化、功耗、成本考量因素，ASIC客製化需求提升趨勢，將推升AI ASIC於2023～2027年的年複合成長率達3成。創意在先進封裝布局，搭配台積2.5D／3D技術平台漸完備，營運具爆發力。,https://tw.news.yahoo.com/%E8%81%AF%E8%A9%A0-%E5%89%B5%E6%84%8F%E5%89%8D%E6%99%AF%E4%BF%8F-%E6%AC%8A%E8%AD%89%E4%BE%86%E9%9B%BB-201000927.html
10585,1695591126481_YahooNews,news,Yahoo新聞,股市匯市,2023-09-25 04:10:00.000,證券商前八月獲利 年增73％,呂淑美／台北報導,"儘管台股8月跌510點、跌幅2.98％，但證券商整體仍維持小幅獲利。證交所公布，8月全體證券商稅後純益42.73億元，月減57.81％，累計前八月獲利突破500億元大關、達507.94億元，年增幅73.74％。以前八月獲利表現來看，今年券商獲利可望超過109年全年的584.56億元，將寫下歷年第二高。歷史第一高是110年的1,054.27億元。證交所表示，8月大盤總成交值約7.48兆元，較7月減少7.71％，使證券商經紀手續費收入較7月衰退；8月自營證券評價損失較多，使證券商自營業務淨利較7月衰退39.31億元、月減幅度高達112.03％。此外，8月證券商承銷業務淨利也較7月衰退7.22億元、月減幅度94.5％。整體而言，8月全體證券商稅後純益42.73億元，較7月衰退58.54億元、月減57.81％。累計今年前八月證券商經紀手續費收入，因大盤總成交值增加而較去年同期成長；其中，自營證券評價利益及出售證券利益較多，使證券商自營業務淨利淨利為173.85億元。與去年同期虧損12.03億元相較，呈現大幅由虧轉盈。",https://tw.news.yahoo.com/%E8%AD%89%E5%88%B8%E5%95%86%E5%89%8D%E5%85%AB%E6%9C%88%E7%8D%B2%E5%88%A9-%E5%B9%B4%E5%A2%9E73-201000873.html
10586,1695591126733_YahooNews,news,Yahoo新聞,股市匯市,2023-09-25 04:10:00.000,權證市場焦點－中興電 訂單看到2026,黃皓宸／台北報導,台股22日受美股影響開低續跌，所幸午盤後小漲，重電股中的中興電（1513）強彈收高102元漲幅3.34％。中興電持續承接台電及民間企業GIS開關及統包工程，目前在手訂單達340億元，訂單能見度看到2026年，今年下半年營運預期向上可期。台電為因應政府推動太陽能光電及離岸風電等再生能源，釋出汰舊換新設備及強韌電網計畫訂單，包括中興電等多家機電廠受益，22日中興電吸引買盤後重啟多方攻勢，股價重返百元大關。中興電前8月營收145.88億元，年增20.58％，為營收歷史新高，受惠於強韌電網計畫，推升GIS設備，惟第二季營運受到雲豹甲車弊案影響，導致第二季EPS僅小賺0.12元；法人表示，中興電下半年將進入營收認列的成長期。＊【權證投資必有風險，本專區資訊僅供參考，並不構成邀約、招攬或其他任何建議與推薦，請讀者審慎為之】,https://tw.news.yahoo.com/%E6%AC%8A%E8%AD%89%E5%B8%82%E5%A0%B4%E7%84%A6%E9%BB%9E-%E4%B8%AD%E8%88%88%E9%9B%BB-%E8%A8%82%E5%96%AE%E7%9C%8B%E5%88%B02026-201000220.html
