,id,p_type,s_name,s_area_name,post_time,title,author,content,page_url
4533,1683179119939_YahooNews,news,Yahoo新聞,股市匯市,2023-05-04 13:41:20.000,台股開平走高收復15600關卡 造紙、觀光股表現亮眼,王翊綺,台股今（4）日開盤小跌隨即轉強，加權指數尾盤收15615.09點，漲61.68點，漲幅0.39%，收復15600關卡。造紙、觀光、資訊服務、橡膠、生技醫療走強，玻璃、航運及其他電子股類疲弱。今日大盤成交量1881.6億元。台積電（2330）漲2元收498元，漲幅0.40%；鴻海（2317）跌0.5元至105元，跌幅0.47%；聯發科（2454）重摔12元至668元，跌幅1.76%；大立光（3008）跌10元至1990元，跌幅0.50%；台達電（2308）漲5.5元收304元，漲幅1.84%；聯電（2303）跌0.3元至49.65元，跌幅0.60%。今日造紙股成盤面焦點，類股行情全面上漲，正隆、永豐餘強漲逾4%，華紙漲1.76%，永豐實及榮成漲幅也在1%以上。觀光類股也表現亮眼，晶華來到289.5元，漲幅4.7%，新天地、寒舍漲幅逾3%，雄獅、雲品、柏文、夏都漲幅都在2%以上。資訊服務依舊夯，華經漲6.49%，敦陽科盤中亮燈漲停，收113元，漲幅5.11%，精誠漲幅3.89%，資通漲2.47%。,https://tw.news.yahoo.com/%E5%8F%B0%E8%82%A1%E9%96%8B%E5%B9%B3%E8%B5%B0%E9%AB%98%E6%94%B6%E5%BE%A915600%E9%97%9C%E5%8D%A1-%E9%80%A0%E7%B4%99-%E8%A7%80%E5%85%89%E8%82%A1%E8%A1%A8%E7%8F%BE%E4%BA%AE%E7%9C%BC-054120370.html
4534,1683179992147_YahooNews,news,Yahoo新聞,股市匯市,2023-05-04 13:47:09.000,台股收盤漲55.62點,The Central News Agency 中央通訊社,（中央社台北4日電）台北股市今天開低走高，收盤漲55.62點，為15609.03點，漲幅0.36%，成交金額新台幣2015.99億元。加權指數開盤為15548.02點，盤中最高15622.41點，最低15523.50點；不含金融股指數13470.59點，漲46.1點。八大類股漲跌幅：泥窯股跌0.07%、食品股漲0.82%、塑化股漲0.49%、紡織股漲0.28%、機電股漲0.33%、造紙股漲3.02%、營建股漲0.51%、金融股漲0.46%。委買張數1646萬4790張，委賣張數892萬924張，成交張數486萬5304張。收盤時上漲529家，下跌349家，持平121家。成交量前5名個股為期街口布蘭特正2、大亞、元大台灣50反1、期元大S&P原油反1、國泰永續高股息。漲幅前5名個股為和康生、奇偶、隴華、精成科、廷鑫。跌幅前5名個股為東訊、柏騰、期街口布蘭特正2、東哥遊艇、富邦媒。1120504,https://tw.news.yahoo.com/%E5%8F%B0%E8%82%A1%E6%94%B6%E7%9B%A4%E6%BC%B255-62%E9%BB%9E-054709873.html
4535,1683181948460_YahooNews,news,Yahoo新聞,股市匯市,2023-05-04 14:29:30.000,選股新思維 價值重於成長,方亞申╱先探2246期,-【方亞申╱先探2246期】儘管美國通膨年增率觸頂下滑，但要壓回二％目標，仍有漫長路。此外，服務通膨也降溫。據彭博計算，剔除居住和能源服務的服務價格在上月攀升○．二％、年增率四．五％。聯準會主席鮑威爾曾指出，剔除居住成本的服務通膨仍高。在通膨數據有降但不如預期，且經濟明顯放緩，聯準會態度強硬與否對股市具有決定性。 台灣今年經濟呈Ｕ型或Ｌ型？市場預估聯準會在五月將再升息一碼後停止升息，果如此，根據一九九四、二○○○、○六年及一八年最後一次升息後，美股走勢開始向上，所以四大指數都來到今年高點附近。當然中小型地區銀行今年動不動就出問題，影響人氣，所幸大銀行如富國等獲利上升，得以替聯準會收拾殘局。且就這次財報來看，約有近八成公司超出預期。其中尖牙股這次財報表現算不錯，亞馬遜表示其雲端業務減速，但仍超出華爾街對該季營收預期。此外，有OpenAI相挺的微軟，業績超過谷歌；另一家賣力裁員的臉書母公司Meta，上季營收為近一年來首度成長，且本季營收展望優於預期，也是誓言將大舉投入ＡＩ發展，微軟及臉書股價都大漲，股價創今年新高。半導體的英特爾及ＡＭＤ都看好下半年，但股價表現不強，這一輪下來除谷歌及亞馬遜外，股價表現都不錯，現在就剩蘋果財報公布。也因為尖牙股表現帶動，那指目前站在所有均線之上，距離今年高點一二二六九點不遠。費半則有輝達股價創新高，但三千點是最基本強弱關卡。國際股市表現則依舊維持高檔，歐洲大多股市還能維持在月線之上，龍頭德國甚至再創今年新高點，而日本在五月第一、二個交易日就今年新高點，表現相當強勢，但是台灣主計總處四月二十八日公布第一季經濟成長率為負三．○二％，較原預測大減一．八二個百分點，為金融海嘯以來減幅最大的一季，主因出口重摔。全年經濟成長預測數將因此下修至一．六七％。台灣是以出口為主，這次除了第一季經濟成長率負三．○二％是近十四年以來新低，去年第四季也是衰退，所以台灣是否進入經濟衰退期，值得注意。而台灣經濟重摔，主受全球的終端需求持續疲軟，產業鏈仍然有庫存的壓力，抑制台灣外貿以及製造的動能，第一季商品出口年減高達十九．一七％。惟配合國發會認定第十五次景氣循環高峰在去年第一季，接下來就進入收縮期來看，台灣過往十四次的景氣循環平均收縮期為十四到十六個月，截至今年三月，景氣收縮期已達十四個月，預估今年三至五月或將是台灣第十五次景氣循環谷底；再以景氣對策燈號紀錄推估，三月景氣對策燈號已連五藍，而歷史經驗顯示連亮九至十二顆藍燈後走出谷底的可能性相對高，反映今年八月或將是台灣第十五次景氣循環谷底。如果如此，股市總是領先景氣，推估今年經濟成長模式有可能呈現Ｕ型，只要未出現景氣Ｌ型走勢，那麼對股市應較有利(明年初有總統大選，出現機會似不大，除非國際景氣持續低迷)。 電子業季報讓人驚嚇若看到最近公布的電子業第一季獲利，若與去年同期相比的確令人心驚，例如盛群（6202）第一季ＥＰＳ只有○．一六元，去年同期則是二．二七元；旺宏（2337）首季每股虧損○．一九元，去年同期則是一．五八元；南亞科（2408）從去年首季的二．一一元降至每股虧損○．五四元；晶豪科（3006）首季每股賠一．三二元；亞信（3169）從一．八七元降至○．七五元；譜瑞ＫＹ(4966)從二○．四元降至四．三五元；凌陽創新(5236)從二．七四元降至一．○七元；杰力(5299)從五．五二元降至一．二四元；愛普*(6531)從三．四五元降至○．三九元；半導體業尚未公布首季獲利者可能還有一堆出現虧損，整體落差非常大。重量級的台積電（2330）法說會雖未縮減資本支出，但下修今年營收轉為衰退一至六％。而大立光（3008）早就說第二季景氣能見度不佳；聯發科（2454）法說會則認為終端需求未轉強，對第二季看法還是很保守，首季ＥＰＳ十．六四元，較去年同期的二○．八元幾乎腰斬。力積電(6770)，第一季ＥＰＳ○．○五元，幾乎是損益平衡。從上游半導體產業來看，顯見下游需求疲弱。以此來看首季台灣出口衰退也就不出意外。問題是第二季大家認為是谷底，期盼第三季好轉，是否如此仍待觀察。尤其當今年電子股也已出現一段跌深反彈，接下來還須步步為營。不過短線台股連四紅，重新反彈回季線附近，很明顯地，低檔一五二○○點附近有接手，重量級股利空未減，但台股今年還是上漲約十．三％，代表中小型的櫃買指數更強，累計上漲十七％，資金的確有轉戰中小型股，主要可能與總統選舉有關。電子今年最大亮點人工智慧(ＡＩ)部分，在微軟轉投資的OpenAI推升ChatGPT一炮而紅後，帶動輝達推出A100及H100晶片爆紅，而最近美國財報周，微軟交出超級好業績，反映企業雲端運算需求仍強。微軟表示，將擴大支出以強化旗下的雲端資料中心，以滿足客戶對新ＡＩ工具的需求。微軟也對Office、會計和安全軟體做了調整，增加ＡＩ功能。微軟近幾周為Bing和Office產品推動ＡＩ產品。該公司表示，Bing在美國搜尋市占率已有斬獲，每天的活躍用戶超過三億，自從今年二月推出ＡＩ輔助的Bing以來，Bing的行動用程式下載量大增三倍。若以Bing在全球網際網路搜尋引擎市占率不到三％，未來成長空間極大。微軟以及另一檔股價也創今年新高的臉書，加上稍見落後的谷歌，這次異口同聲說要積極增加對ＡＩ資本支出，這一系列企業財報公布下來，就屬ＡＩ相關投資企業最踴躍，大家深怕未跟上，以後產品真的被ＡＩ協作取代掉。所以對於軍火主要供應商輝達積極下單，輝達也在H100加緊出貨中，股價創今年新高。,https://tw.news.yahoo.com/%E9%81%B8%E8%82%A1%E6%96%B0%E6%80%9D%E7%B6%AD-%E5%83%B9%E5%80%BC%E9%87%8D%E6%96%BC%E6%88%90%E9%95%B7-062930906.html
4536,1683186783504_YahooNews,news,Yahoo新聞,股市匯市,2023-05-04 14:52:00.000,郭台銘柯文哲支持度「死亡交叉」 李正皓：民調結果對郭一槍斃命,壹蘋新聞網,【劉育良／綜合報導】鴻海創辦人郭台銘積極爭取代表國民黨參選2024總統大位，但近來發言爭議不斷，美麗島電子報公布的最新民調顯示，在三腳督的情況下，郭台銘的支持度不僅不如民進黨主席賴清德，也被民眾黨主席柯文哲超越。政治評論員李正皓認為，這份民調對郭台銘來說可謂是「一槍斃命」。依據民調數字顯示，賴清德、新北市長侯友宜、柯文哲3人對決時，賴支持度35.4%、侯26.0%、柯22.0%；如果將侯友宜換成郭台銘，結果則是賴35.5%、郭22.5%、柯22.6%。李正皓今天在臉書發文指出，侯友宜在國民黨新北市議員們的保護傘下，這周從新聞版面上消失，而在此期間，郭台銘卻是失言不斷，就造成了郭的支持度沒能與侯拉近，反而還與柯出現死亡交叉。李正皓認為，國民黨本來就打算甩郭挺侯，如今這份民調更加深了國民黨這麼做的正當性，「民調都比不贏了，更遑論耐打度？」所以這份民調對郭台銘的初選來說是開了一槍，「而且是一槍斃命的那種開槍」。,https://tw.news.yahoo.com/%E9%83%AD%E5%8F%B0%E9%8A%98%E6%9F%AF%E6%96%87%E5%93%B2%E6%94%AF%E6%8C%81%E5%BA%A6-%E6%AD%BB%E4%BA%A1%E4%BA%A4%E5%8F%89-%E6%9D%8E%E6%AD%A3%E7%9A%93-%E6%B0%91%E8%AA%BF%E7%B5%90%E6%9E%9C%E5%B0%8D%E9%83%AD-%E6%A7%8D%E6%96%83%E5%91%BD-065200533.html
4537,1683184809280_YahooNews,news,Yahoo新聞,股市匯市,2023-05-04 15:03:46.000,三大法人賣超台股12.79億元,The Central News Agency 中央通訊社,（中央社台北4日電）台股今天漲55.62點，收在15609.03點，成交值新台幣2015.99億元。三大法人外資及陸資賣超，投信、自營商買超，合計賣超12.79億元。自營商買超0.91億元，投信買超17.87億元，外資及陸資賣超31.57億元。1120504,https://tw.news.yahoo.com/%E4%B8%89%E5%A4%A7%E6%B3%95%E4%BA%BA%E8%B3%A3%E8%B6%85%E5%8F%B0%E8%82%A112-79%E5%84%84%E5%85%83-070346316.html
4538,1683187857215_YahooNews,news,Yahoo新聞,股市匯市,2023-05-04 16:06:09.000,五月升息 殖利率翻身股,理財周刊 ,文．陳春霖 美國聯準會五月升息，若如市場預期升息一碼至5.2%，那麼股市應該波動不大，如果超出預期，有可能再次造成資金排擠效應，影響大盤短線走勢。大盤指數如此，個股又如何？除了金融股暫不碰外，當然高現金殖利率股是首選，尤其是今年有機會在業績表現亮麗，來年配息率可望大幅翻身的個股，最值得注意。 聯準會升息近尾聲 市場評價調整將告一段落 為抑制通膨率(CPI)高漲，美國聯準會自去年三月至今共九次調升利率，一碼三次、二碼二次、三碼四次；台灣央行則以一碼一次、半碼四次以及四次未調整回應。美股先不論，對應台股或許有些端倪可以提供投資人參考。 把時間拉回至去年三月，台股在美與台九次升息表現，第一次升息一碼時，雖幅度不大，但確是首發，指數從高點18293，期間經過幾次較大幅度升息三碼，一路下滑至十月12796點，值得觀察的是，台股指數自十一月開始回升走高，儘管當月仍宣佈升息三碼，顯見市場已習慣且在預期範圍內，尤其通膨率也從8.9%壓至7.8%，升息力道影響股市逐漸式微。 目前通膨率已降至5%，市場均把六月美聯準會可能宣佈暫停升息視為關鍵，但五月調升幅度才是重要指標，畢竟CPI是從1.1%一路狂升上來，美聯準會的目標當然是降至2%以下，至於是採取急降或緩降也有兩種看法。 急降者認為，再次採取較大降幅，讓CPI快速落底，免得時間拖久，造成經濟發展停滯，銀行受影響能一次解決。緩降者則表示，若再次採取較激烈手段，可能造成經濟更大衝擊，體質較弱的中小銀行更可能一擊斃命，因此五月升息至關重要。市場有兩個預期，一是升息一碼，二是美聯準會宣佈暫停升息措施，若二者皆能符合，影響股市波動小，反之，可能牽動大盤走勢就大。  ※精彩全文，詳見《理財周刊》1184期，2023.05.05出刊。 ※理財周刊1184期更多精采文章：◎發行人語＞電動車戰國時代◎封面故事＞五月升息 殖利率翻身股◎理財我最大-寶山會客室＞新手投資債券之前要了解的事◎新聞熱線＞0050尋找同日壽星 這天生日終身免手續費◎新聞熱線＞更近中科了 沙鹿景觀宅質感現身◎新聞熱線＞談BOT，先從PPPs說起◎新聞熱線＞竹科15min 頭份3600坪大案登場◎新聞熱線＞上市品牌櫻花建設，登陸彰化引發關注◎新聞熱線＞興富發百億案 登陸國際水湳經貿園區◎藝饗新視界＞綻放屬於自己的光 獻給偉大的母親們◎房市觀察＞平均地權條例修法與港、星房價抑制措施◎全球理財觀＞AI有利降通膨 但救不了經濟衰退◎編輯室觀點＞升息近尾聲 債券「錢」景看好◎博士爸爸選好股＞宜鼎國際 期許成為AI軟硬體整合方案的領導廠商◎AI智能交易＞機會是跌出來的◎房市放大鏡＞黔驢技窮 新加坡政府暴力式打房值得借鏡嗎？◎高齡金融＞莫讓「意定監護」、「安養信託」成為高齡金融剝削新態樣！◎理周書摘＞投身幣圈前 破解七大典型「謊言」與「迷思」◎理善大家來＞人生有涯 樂於分享才是王道,https://tw.news.yahoo.com/%E4%BA%94%E6%9C%88%E5%8D%87%E6%81%AF-%E6%AE%96%E5%88%A9%E7%8E%87%E7%BF%BB%E8%BA%AB%E8%82%A1-080609975.html
4539,1683187853459_YahooNews,news,Yahoo新聞,股市匯市,2023-05-04 16:07:45.000,0050尋找同日壽星 這天生日終身免手續費,理財周刊 ,"文‧數位編輯 台灣第一檔ETF元大台灣50(0050)成立即將滿20週年，引領投資人進入指數化投資，並開創2003年以來ETF市場從零到有，從1檔到232檔*的發展歷程，不僅本身規模來到2,700億為最大境內基金，更推動台股ETF突破兆元大關，奠定國人主場投資。在成立20週年前夕，元大投信特別推出「尋找與0050同年同月同日生日的你」活動，凡生日為2003年6月25日的投資人，將贈送元大全系列基金終身免手續費優惠，希望可以鼓勵年輕族群及早理財規劃，將基金理財、長期投資的觀念傳承給新世代投資人。 0050於2003年6月25日成立，是台灣首檔、亦是目前台灣唯一一檔超過20年的ETF，成立價格為36.98元，當時台股大盤僅4,933點；而截至2023年4月28日，0050收盤價為117.4元，期間創造507%含息報酬，換算年化報酬率為9.7%。元大投信提醒，投資人應留意歷史績效不代表未來績效，個人投資成果會因進場持有時間不同，而與0050長期表現有所差異。 在以上表現帶動下，0050成為存股族最愛，根據證交所統計資料，至3月底0050定期定額交易戶數高達19.3萬，不僅在ETF居冠，更是定期定額交易戶數最多個股台積電的三倍以上，且台股定期定額交易戶數前20名個股皆名列0050成分股，投資0050等於一次囊括上市市值前50大的權值股，也涵蓋最受歡迎20檔存股標的，無疑台灣最具指標性的國民ETF。 為將基金長線投資價值傳承新世代投資人，元大投信即日起至7月31日推出「尋找與0050同年同月同日生日的你」活動，凡生日為2003年6月25日的投資人，到元大投信官網(www.yuantafunds.com) 於活動網頁登入並符合活動條件，即可享有元大全系列基金終身免手續費優惠。 0050成立以來國內ETF市場持續向上發展，至2023年3月台股ETF已有48檔，規模突破兆元大關，凸顯ETF投資愈來愈廣為接受，其中0050亮眼成長表現功不可沒。20年來0050累積發放現金股利達46元，對於長期持有的投資人，早已實現或接近零成本持有。元大投信指出，隨著投資的時間愈久，0050除了深具價格成長潛力，也提供反映台股企業獲利能力的股息收益，成立20年來含息報酬率超過500%，是長期存股首選標的。 ※理財周刊1184期更多精采文章：◎發行人語＞電動車戰國時代◎封面故事＞五月升息 殖利率翻身股◎理財我最大-寶山會客室＞新手投資債券之前要了解的事◎新聞熱線＞0050尋找同日壽星 這天生日終身免手續費◎新聞熱線＞更近中科了 沙鹿景觀宅質感現身◎新聞熱線＞談BOT，先從PPPs說起◎新聞熱線＞竹科15min 頭份3600坪大案登場◎新聞熱線＞上市品牌櫻花建設，登陸彰化引發關注◎新聞熱線＞興富發百億案 登陸國際水湳經貿園區◎藝饗新視界＞綻放屬於自己的光 獻給偉大的母親們◎房市觀察＞平均地權條例修法與港、星房價抑制措施◎全球理財觀＞AI有利降通膨 但救不了經濟衰退◎編輯室觀點＞升息近尾聲 債券「錢」景看好◎博士爸爸選好股＞宜鼎國際 期許成為AI軟硬體整合方案的領導廠商◎AI智能交易＞機會是跌出來的◎房市放大鏡＞黔驢技窮 新加坡政府暴力式打房值得借鏡嗎？◎高齡金融＞莫讓「意定監護」、「安養信託」成為高齡金融剝削新態樣！◎理周書摘＞投身幣圈前 破解七大典型「謊言」與「迷思」◎理善大家來＞人生有涯 樂於分享才是王道",https://tw.news.yahoo.com/0050%E5%B0%8B%E6%89%BE%E5%90%8C%E6%97%A5%E5%A3%BD%E6%98%9F-%E9%80%99%E5%A4%A9%E7%94%9F%E6%97%A5%E7%B5%82%E8%BA%AB%E5%85%8D%E6%89%8B%E7%BA%8C%E8%B2%BB-080745322.html
4540,1683195162989_YahooNews,news,Yahoo新聞,股市匯市,2023-05-04 17:12:06.000,鉅亨速報 - Factset 最新調查：富邦媒(8454-TW)EPS預估上修至18.52元，預估目標價為900元,鉅亨網新聞中心,"根據FactSet最新調查，共13位分析師，對富邦媒(8454-TW)做出2023年EPS預估：中位數由18.52元上修至18.52元，其中最高估值20.57元，最低估值17.11元，預估目標價為900元。市場預估EPS預估值2023年2024年2025年最高值20.5724.3730.93最低值17.1120.9826.55平均值18.5322.7628.74中位數18.5223.3228.74市場預估營收預估值<BR>(單位：新台幣千元)2023年2024年2025年最高值124,025,000145,217,980178,185,700最低值115,357,000133,137,000160,897,040平均值119,170,400139,750,310170,426,690中位數118,912,000139,863,000171,312,000歷史獲利表現項目2022年2021年2020年2019年EPS15.7218.0213.879.95營業收入<BR>(單位：新台幣千元)103,436,43588,396,69667,198,10451,830,417詳細資訊請看台股內頁：<BR>https://www.cnyes.com/twstock/8454/financials/ratios<BR>盤中速報 - 富邦媒(8454)急跌-3.25%報774.0元，成交115張<BR>第三方支付開始成長 誰會是贏家?誰會成為飆股?<BR>台積電續疲、傳產撐盤 台股小漲19點收15932點 創近10個月新高<BR>〈台股盤後〉生技族群領軍收斂跌勢 指數收15810點站回短均資料來源：Factset，數據僅供參考，不作為投資建議。",https://tw.news.yahoo.com/%E9%89%85%E4%BA%A8%E9%80%9F%E5%A0%B1-factset-%E6%9C%80%E6%96%B0%E8%AA%BF%E6%9F%A5-%E5%AF%8C%E9%82%A6%E5%AA%92-8454-091206207.html
4541,1683195162868_YahooNews,news,Yahoo新聞,股市匯市,2023-05-04 17:12:11.000,鉅亨速報 - Factset 最新調查：研華(2395-TW)EPS預估下修至14.32元，預估目標價為386元,鉅亨網新聞中心,"根據FactSet最新調查，共16位分析師，對研華(2395-TW)做出2023年EPS預估：中位數由14.35元下修至14.32元，其中最高估值15.24元，最低估值13.58元，預估目標價為386元。市場預估EPS預估值2023年2024年2025年最高值15.2416.5318.06最低值13.5814.8817.11平均值14.2315.6417.59中位數14.3215.6917.59市場預估營收預估值<BR>(單位：新台幣千元)2023年2024年2025年最高值76,652,00084,001,46094,342,140最低值70,139,00075,936,00086,936,000平均值73,157,84080,142,75089,890,610中位數72,906,75080,182,00088,808,000歷史獲利表現項目2022年2021年2020年2019年EPS13.8510.679.410.51營業收入<BR>(單位：新台幣千元)68,744,70158,622,05051,119,40854,144,662詳細資訊請看台股內頁：<BR>https://www.cnyes.com/twstock/2395/financials/ratios<BR>研華Q2營收估與首季相當 雙率略降<BR>研華Q1 EPS 3.8元創單季次高 下半年接單動能回歸常軌<BR>台股強彈逾百點 外資中止連9賣 三大法人合買39億元<BR>台積電回神領多方反攻 台股強彈167點收15579點 周線收紅資料來源：Factset，數據僅供參考，不作為投資建議。",https://tw.news.yahoo.com/%E9%89%85%E4%BA%A8%E9%80%9F%E5%A0%B1-factset-%E6%9C%80%E6%96%B0%E8%AA%BF%E6%9F%A5-%E7%A0%94%E8%8F%AF-2395-091211711.html
4542,1683195162729_YahooNews,news,Yahoo新聞,股市匯市,2023-05-04 17:12:13.000,鉅亨速報 - Factset 最新調查：創意(3443-TW)EPS預估上修至30.91元，預估目標價為1056.5元,鉅亨網新聞中心,"根據FactSet最新調查，共13位分析師，對創意(3443-TW)做出2023年EPS預估：中位數由30.59元上修至30.91元，其中最高估值33.18元，最低估值29.2元，預估目標價為1056.5元。市場預估EPS預估值2023年2024年2025年最高值33.1839.2149.45最低值29.231.5145.26平均值30.9536.3846.73中位數30.9137.2846.11市場預估營收預估值<BR>(單位：新台幣千元)2023年2024年2025年最高值33,061,00037,960,26047,414,550最低值28,841,75031,792,00039,071,550平均值29,984,27034,986,00042,652,760中位數30,044,00035,421,56042,062,470歷史獲利表現項目2022年2021年2020年2019年EPS27.6910.96.344.73營業收入<BR>(單位：新台幣千元)24,039,67115,107,91513,569,44110,710,068詳細資訊請看台股內頁：<BR>https://www.cnyes.com/twstock/3443/financials/ratios<BR>盤中速報 - 創意(3443)急拉2.27%報1125.0元，成交1,033張<BR>盤中速報 - 創意(3443)急拉2.34%報1095.0元，成交1,471張<BR>台股4月震盪 拖累權證發行檔數、金額雙降<BR>創意、伊雲谷狂飆 下一輪的資金寵兒是誰?資料來源：Factset，數據僅供參考，不作為投資建議。",https://tw.news.yahoo.com/%E9%89%85%E4%BA%A8%E9%80%9F%E5%A0%B1-factset-%E6%9C%80%E6%96%B0%E8%AA%BF%E6%9F%A5-%E5%89%B5%E6%84%8F-3443-091213427.html
