id,post_time,content,rise,post_id
1672729815085_mobileR,2023-01-03,謝謝,1.0,101521
1672729811890_mobileM,2023-01-03,不痛不癢,1.0,101525
1672729807836_mobileM,2023-01-03,零股塔 開始買台積電、聯發科、裕隆,1.0,101526
1672729810941_mobileM,2023-01-03,標記起來，接下來被軋空了，這空單是要停損還是要凹單，記得上來說說喔!,1.0,101527
1672729811879_mobileM,2023-01-03,怎麼覺得溫馨感人,1.0,101524
1672729820449_mobileM,2023-01-03,現在好多家跨入「太陽能售電」 電池模組廠也跳進來 統包工程商也跳進來 電機公司也跳進來 建商也跳進來 水泥也跳進來 面板也跳進來  Ex: 大同270MW 微電能源規劃明後年完成300MW 誠新綠能興建120MW（規劃中600MW） 雲豹綠能自有128MW 向陽集團興建262MW 泓德能源興建250MW 三地集團202MW,1.0,101523
1672729808858_mobileR,2023-01-03,若非反擊他，我根本連一張都不想po。,1.0,101522
1672727396944_mobileM,2023-01-03,今天尾盤空單進場。,1.0,101512
1672728002327_mobileM,2023-01-03,開始加速了....,1.0,101516
1672729815015_mobileR,2023-01-03,這是兩難的事，要真沒負債，根本沒辦法自圓其說，要是有負債、槓桿開很大，真實生活也沒有多好過，我們就旁邊看好戲吧............,1.0,101519
1672729808884_mobileR,2023-01-03,大家盡興歡樂就好，反正，贏家總是少數人,1.0,101518
1672729815027_mobileR,2023-01-03,我在服役時也在野戰部隊，這種鳥事很常見，[笑][sorry],1.0,101517
1672727392392_mobileM,2023-01-03,這阿特只敢在台灣囂張,1.0,101515
1672729814998_mobileR,2023-01-03,看到有錢人一直再做善事就知道這是一定要做的事情！！人在做天在看呀,1.0,101514
1672729811910_mobileM,2023-01-03,天冷續航力狂掉這不是常識了？ 南韓也是造車大國，應該知道的。 看來，馬斯克敵人越來越多，越來越惹人厭了。,1.0,101528
1672726571521_mobileM,2023-01-03,都遇過減資、6字頭與7字頭了......,1.0,101510
1672727401095_mobileM,2023-01-03,是跟道瓊期連動啦，哪是什麼雞精。,1.0,101511
1672727392367_mobileM,2023-01-03,特斯拉未告知天冷續航力會狂掉 遭南韓重罰近7千萬台幣  美聯社） 雖然電動車龍頭特斯拉（Tesla），2022年在全球繳出亮眼銷售成績單，但新的一年才剛開始，就收到一張高額罰單。《亞洲衛視》（CNA）報導，南韓反壟斷機構3日做出裁罰，對特斯拉開出28億5000萬韓圜（約新台幣6900萬元）的罰單，因為該企業並未提前告知該國車主，在零下低溫環境下、電動車續航力與可連續駕駛距離會縮水，面對官方罰單，特斯拉南韓分公司並未做出正式回應。,1.0,101513
1672729808809_mobileR,2023-01-03,說的好，謝謝,1.0,101520
1672732036103_mobileM,2023-01-03,"我投資的股票，  
  今天收盤  99.1  元，  
  我需要擔心嗎？",1.0,101529
1672734644390_mobileM,2023-01-03,八大行庫賣超,1.0,101541
1672733072485_mobileM,2023-01-03,敢拿國際大廠開刀，給南韓一個讚。,1.0,101531
1672743033701_mobileR,2023-01-03,真好漲 隨便都能彈 源源不絕的買！真的很怕沒買到跟賺不到！[嚇到吃手手][都買],1.0,101548
1672743033733_mobileR,2023-01-03,"歐元重貶, 美元指數大漲應該是歐元帶動, 連帶黃金漲幅收斂. 應該與歐元區主要國的CPI要陸續公佈了. [咖啡]..美債殖利率也正走弱.",1.0,101549
1672736957808_mobileM,2023-01-03,反正「我」只知道 ...  日本、南韓 ... 有跟著喊 QE    同時，台灣沒有跟著喊    至於說 ...  《還稅政策》算不算 QE ...  「我」不太覺得算 QE 耶 ...,1.0,101550
1672736739359_mobileR,2023-01-03,"其實很期待能拉到台股封關前一天, 這樣可以很好買入大量葡萄, 連過年樂透彩都不用買了..[XD]..但感覺是撐不到這個月中..[^++^]..多方連明天撐不撐得到都難說..[都買][偷笑]",1.0,101509
1672743036390_mobileR,2023-01-03,"目前一路嘎上去,有這麼嗨嗎[^++^][^++^][^++^]",1.0,101547
1672743033691_mobileR,2023-01-03,"波動變大, 改用葡萄會比較安全些, 最多就龜苓膏...[XD]",1.0,101546
1672735877234_mobileM,2023-01-03,這次造成高通膨的原因是甚麼 就是$$發太多了  高通膨造成經濟衰退  現在又有甚麼還稅於民的搞笑議題 想要再次無限QE的高通膨  沒法子大部分的人只想到眼錢的$$ 不知道發錢的可怕後果  風向這樣吹為了選票那怕是錯的也只能硬幹下去  可以看到通膨可能又要更惡化 高通膨導致經濟又要在GG  快逃,1.0,101545
1672746024207_mobileR,2023-01-03,myth0102 那個朝代不花錢？有違法就應該好好查啊。至於天災人禍，沒比八八風災更令人哀傷的了。當然，我們也不樂見任何人傷亡。個人只是陳述一個現象與事實而已，不用惱火。,1.0,101544
1672743033682_mobileR,2023-01-03,我 的 葡萄 扁掉中[笑到噴淚],1.0,101543
1672743033670_mobileR,2023-01-03,"美元指數大漲, 買一箱廉價台灣葡萄...[XD]",1.0,101542
1672734640831_mobileM,2023-01-03,完全不用擔心 那些在100開槓的還沒斷頭 還早還早 等12月營收再殺一波 鴻海300 鴻海300,1.0,101540
1672742858382_mobileR,2023-01-03,嘉芬仙;大部分都是 [裝神弄鬼]而已,1.0,101539
1672740141249_mobileR,2023-01-03,早期的土地是原住民的，從大陸過來的閩南人和客家人把原住民趕到山上，然後地就變自己的，之後又分外省人和本地人，然後會發現有價值的土地不會是原住民的。,1.0,101538
1672736739380_mobileR,2023-01-03,就跟SP500期同步漲跌 亞洲股開盤的時候 SP500期也是在跌 有仔細看嗎?,1.0,101537
1672734267979_mobileM,2023-01-03,回補 ?? 只能說3月底起跌 因為不敢放空 外資空給你看,1.0,101536
1672734273961_mobileM,2023-01-03,我看到一則影片YouTube 介紹有錢小孩，下面一個留言很好（大概意思）：要小孩好好讀書，其實早就輸在起跑點。（出生不在有錢人家） 投資大概是給不怎麼有錢的人翻身的機會之一。   現在在破解投胎秘技，可是始終想不清楚如何投胎在有錢人家裡？ 我覺得你應該是要寫幾年的時候投資哪些股票賺多少，可以找收益很多的來講，中間很多沒過程，只有結果比較沒信服力！我是針對有人發別版提出問題跟你說一下。,1.0,101535
1672741343448_mobileR,2023-01-03,我只放空兩張，股價才40出頭，又不痛不癢&#129315;,1.0,101534
1672733669235_mobileM,2023-01-03,南韓超屌，只是打狗也得看主人 不知道多久就會被劈到龜縮退罰,1.0,101533
1672733072514_mobileM,2023-01-03,相對於台灣司法是國際大廠的幫兇， 司法幫名牌（非指特定品牌，而是一切有錢有勢的名牌）撐腰，美國在後施壓，國民因為小過錯動輒得咎， 權利受侵害也只能摸摸鼻子，真的很窩囊。,1.0,101532
1672733072462_mobileM,2023-01-03,對T牌只是塞牙縫的小錢,1.0,101530
1672729939669_mobileR,2023-01-03,"金價已經快撞到天花板了, 感覺股市曇花一現後, 就要快爆掉了..[XD]",1.0,101508
1672729942761_mobileR,2023-01-03,下好離手，2023搶紅包,1.0,101479
1672726389448_mobileR,2023-01-03,你要不要去找p大的文啊，鴻海漲幅會輸給大盤嗎 酸股價不動之前，之前麻煩做一下功課別人是什麼時候買進鴻海的，不然就沒討論意義,1.0,101506
1673346578469_mobileR,2023-01-03,是指特別股會有部份轉成普通股嗎?,1.0,101482
1673346578455_mobileR,2023-01-03,是指特別股會有部份轉成普通股嗎?,1.0,101481
1673346578431_mobileR,2023-01-03,iwgf  可公債那麼低，買不下去呀...,1.0,101480
1672733236614_mobileR,2023-01-03,會,1.0,101478
1672729942750_mobileR,2023-01-03,看不懂了，殺到 -180，再拉到 + 110，做出長下引的目的是真要反轉了嗎?,1.0,101477
1672725117662_mobileR,2023-01-03,我怕死，目前股市採多看少做方式操作[咖啡],1.0,101476
