id,post_time,content,rise,post_id
1704415815141_mobileM,2024-01-05,台灣散戶真的太厲害了 最後ETF也會成為強力法人之一 恭喜00919！,1.0,131367
1704427379713_mobileR,2024-01-05,沒錯，台灣人很有經驗，怎麼可能準時下班，台灣公司很多都要凹加班的,1.0,131366
1704427382689_mobileR,2024-01-05,他可能是兩岸統一的世界觀,1.0,131365
1704414498195_mobileM,2024-01-05,冤大頭當到今天才知道,1.0,131364
1704414360913_mobileM,2024-01-05,那幾天利息也沒幾塊 是在高興什麼,1.0,131363
1704414501063_mobileM,2024-01-05,眾多ETF把銀行儲蓄族的錢， 從銀行裡騙出來， 是靠人民的錢投入股市在撐著。,1.0,131362
1704414504360_mobileM,2024-01-05,謝謝你-參考看看,1.0,131361
1704413654783_mobileM,2024-01-05,"不是說共產黨說的話都不可信,李克強說的話你們卻深信不疑...",1.0,131360
1704412374192_mobileM,2024-01-05,能翻牆的人是不是都是收入在5000人民幣以上的族群?大概那13億無法翻牆的人不能說出他們的實際收入。,1.0,131359
1704411380136_mobileM,2024-01-05,鴻海的穩定 這十年下來 也成長了兩倍  若是你覺得需要保守也好  若是還年輕 那麼 Etf跟基金 就是很好的選擇,1.0,131358
1704410709249_mobileM,2024-01-05,我知道我來亂的  免手續費喔!!!,1.0,131356
1704420853996_mobileR,2024-01-05,929目前真是當紅炸子機，可惜，小弟初當只有小買幾張，看看鄰居都151張的，唉，現在太高了，沒辦法補囉,1.0,131355
1704410167673_mobileM,2024-01-05,我用兆豐證券，手續費0.25%  已經買賣破50萬美金了  原來外面行情有0.15%的！！！,1.0,131354
1704773264680_mobileR,2024-01-05,(詩篇 30:5)因為，他的怒氣不過是轉眼之間；他的恩典乃是一生之久。一宿雖然有哭泣，早晨便必歡呼。,1.0,131353
1704405478447_mobileM,2024-01-05,還是一樣，什麼都沒變，抱字足以。,1.0,131352
1704404143215_mobileM,2024-01-05,把 元大證 列為拒絕往來戶。 換一家證券公司。,1.0,131351
1704404143068_mobileM,2024-01-05,把 元大證 列為拒絕往來戶。 換一家證券公司。,1.0,131350
1704409353234_mobileR,2024-01-05,日、夜盤都牛皮，美股殺尾盤，降息預期減緩，今天還是看戲就好。[偷笑][偷笑][偷笑],1.0,131349
1704401059939_mobileM,2024-01-05,美股這兩三天可讓投資人流血呢！然台股好像有點不理會美國大哥撐在那！只是這盤抱字之下我怎麼個亂寫一通都是對的，標題你覺得是哪個？昔日那些LKK的電子大型股如今變得如何！我從頭至尾說台股實力強大，現在是未來也是，什麼都沒變，一個抱字鳥打一群人。今天怎麼寫呢？回升，一路走來始終如一，沒在忽多忽空的。,1.0,131348
1704396443202_mobileM,2024-01-05,"可以啊, 萬一你勝訴的話應該拿到幾天利息",1.0,131347
1704411045963_mobileM,2024-01-05,板上各位高手，請問若買越南房產，投報率要把越南盾貶值也算入，才能跟台灣房產投報率來比較，才不會賠了匯率，是這樣思路嗎？ 謝謝     附上圖片來源,1.0,131357
1704422561398_mobileR,2024-01-05,"你覺得元大造成你的損失,要嘛請律師,要嘛自己寫訴狀,法院有訴狀樣本及公設免費律師",1.0,131368
