id,post_time,content,rise,post_id
1670575996013_PTT02R,2022-12-09,"1. 標題：陽明11月合併營收

2. 來源：公開資訊觀測站

3. 網址：https://mops.twse.com.tw/mops/web/t05sr01_1

4. 內文：

項目             營業收入淨額
本月              19,611,827
去年同期          34,482,336
增減金額         -14,870,509
增減百分比            -43.13
本年累計         359,566,489
去年累計         299,368,580
增減金額          60,197,909
增減百分比             20.11
備註 / 營收變化原因說明

月減18.25% 年減43.13%

--
",-1.0,141399
1670574595748_PTT02R,2022-12-09,"111年11月營收   去年同期月營收  月營收成長率
12,260,477      15,368,765      -20.22%

月減1.95% 飛機要起飛了嗎

https://mops.twse.com.tw/mops/web/t146sb05
公開資訊觀測站

--
",-1.0,141396
1670575063394_PTT02R,2022-12-09,"2002提出 兩兆雙星產業（算算也20年了）

今天剛好兩個產業龍頭公布11月營收

恭喜台積達成單一公司累計年營收兩兆
（1到11月）
https://i.imgur.com/OuDZcBm.png （單位百萬）

今天算是里程碑吧！

--
",-1.0,141397
1670575529808_PTT02R,2022-12-09,"真的慘啊





https://mops.twse.com.tw/mops/web/t146sb05
公開資訊觀測站

長榮這艘大船 能夠走出自己的一片天嗎 不過我只知道員工年終真的靴翻了 爽啊！

--
",-1.0,141398
1670574120087_PTT02R,2022-12-09,"1. 標題：中鋼11月營收 453億 史上最佳

2. 來源：工商時報

3. 網址：https://ctee.com.tw/news/industry/562564.html

4. 內文：

中鋼集團旗下中鋼、中鴻及中鋼構等子公司，9日同步公布11月合併營收。其中，中鋼受
惠於鋼品銷量大增與鋼價在高點，單月合併營收達452.82億元、月增4.82％、年增51.4％
，累計前11月合併營收4,273.29億元、年增50.38％，突破2018全年營收4,006億元，創歷
史新高。

中鋼財務副總楊岳崑表示，中鋼11月鋼品銷量較前一個月增加1.8萬公噸、達到80萬公噸
，但中鴻和中龍單月銷量均下滑，好在中鋼越南冷軋廠隨著疫情緩和，單月銷量逼近滿載
的9.7萬公噸，加上鋼價處在高點，才推升中鋼營收雙雙創新高。

中鋼表示，11月銷量達到80萬公噸，較前一個月銷量78.2萬公噸，增加1.8萬公噸；中龍
鋼鐵單月銷量30.1萬公噸，較前一個月31.3萬公噸，減少1.2萬公噸；中鴻單月銷量為
16.7萬公噸，較前一個月的17.3萬公噸，減少6,000公噸；另中鋼越南冷軋廠單月銷量達
9.7萬公噸，較前一個月大增1.5萬公噸，且中鋼銷給集團外的客戶數量也增加4.3萬公噸
左右。

中鴻11月營收48.13億元、月減5.73％、年增52.94％，累計前11月合併營收達497.84億元
、年增48.51％。

中鋼構11月合併營收14.76億元、月增16.71％、年增4.16％，創2021年單月次高，累計前
11月合併營收為139.86億元、年增16.57％。中鋼構表示，主要受到台灣人壽南港商辦大
樓和南科電子大廠積極施工，鋼構需求量增加，單月出貨達1萬餘公噸，創近幾個月出貨
新高，且預期12月出貨量會增多。

展望未來，中鋼董事長翁朝棟表示，現在鋼市最大的問題出在大陸經濟情勢變差與干擾鋼
市，加上市場信心不足，導致鋼價動盪不安，但12月至2022年1月是鋼價處在盤整階段，
對整體市場是健康的，預期2022年2～3月整體經濟情勢好轉與鋼價順利築底後，鋼市前景
仍然審慎樂觀。

至於大陸最近降低存款準備率、與美國推動1.2兆基礎建設計畫，翁朝棟認為，大陸在貨
幣寬鬆的帶動與美國鋼材需求大增下，2022年經濟情勢持續看好，鋼價沒有看壞的道理。

--
",-1.0,141394
1670574435439_PTT02R,2022-12-09,"1. 標題：公告本行111年度11月份自結合併損益

2. 來源：公開資訊觀測站

3. 網址：https://mops.twse.com.tw/mops/web/t05sr01_1

4. 內文：

1.事實發生日:111/12/09
2.公司名稱:王道商業銀行股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:公告本行111年度11月份自結合併損益
6.因應措施:無
7.其他應敘明事項:
                                               單位:新台幣仟元
                                11月損益           累計1~11月損益
---------------------------------------------------------------
合併稅前                       114,197              3,374,720
稅後基本EPS(元)                                          0.66

",-1.0,141395
1670577940929_PTT02R,2022-12-09,"1. 標題：中環代子公司公告取得有價證券台灣高鐵

2. 來源：公開資訊觀測站

3. 網址：https://mops.twse.com.tw/mops/web/t05sr01_1

4. 內文：

1.證券名稱:
高鐵
2.交易日期:111/11/11~111/12/9
3.交易數量、每單位價格及交易總金額:
交易數量(仟股):10,691
每單位價格(元):28.42
交易總金額(元):303,791,686
4.處分利益（或損失）（取得有價證券者不適用）:
不適用
5.與交易標的公司之關係:
無
6.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股
比例及權利受限情形（如質押情形）:
持有餘額:25,932,000股、金額:863,793,852元
持股比例:0.46%、權利受限情形: 無
7.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列之有價證券投
資（含本次交易）占公司最近期財務報表中總資產及歸屬於母公司業主之權益之比例
暨最近期財務報表中營運資金數額:
占總資產比例:12.27%
占歸屬於母公司業主之權益比例:16.42%
營運資金數額:5,434,484仟元
8.取得或處分之具體目的:
投資組合
9.本次交易表示異議董事之意見:
無
10.本次交易為關係人交易:
否
11.交易相對人及其與公司之關係:
否
12.董事會通過日期:
不適用
13.監察人承認或審計委員會同意日期:
不適用
14.其他敘明事項:
無

不完海運轉玩陸運了，

海運真的咕嚕咕嚕了？

高鐵要準備往＿？

--
",-1.0,141405
1670576755668_PTT02R,2022-12-09,"-------------------------------發文提醒----------------------------------
1.發文前請先詳閱[新聞]分類發文規範，未依規範發文將受處份。
2.連結過長請善用 https://bit.ly/ 等縮網址服務，連結不能點擊者板規1-2-2處份。
3.心得/評論請盡量充實，心得過短或濫竽充數將以板規 1-2-3、4-4 水桶處份。
4.發文請依照格式文章標明段落，不符合格式者依4-1刪文處分。
------------------------ 按ctrl+y 可刪除以上內容。 ----------------------

原文標題：


元太電子標籤出貨飆

原文連結：


https://money.udn.com/money/story/11074/6825132

發布時間：


2022/12/09 00:06:15

記者署名：


經濟日報 記者李珣瑛

原文內容：

元太（8069）董事長李政昊昨（8）日表示，旗下電子貨架標籤（ESL）產品在疫情推升下需求大爆發 ，今年總出貨量突破3億片，創新高，並已成為公司營收占比最大的業務，明年北美市場進入大量裝置熱潮，出貨量會持續飆高。

他強調，元太今年獲利篤定創新高，即便明年全球大環境挑戰大，元太整體業績仍將逆勢穩健成長。元太昨天舉行年終記者會，並宣布今年已提前達標RE 20，是第一家達成使用20%再生能源RE 20的顯示器公司，李政昊在會中釋出以上訊息。

心得/評論：

關鍵字 元太 出貨 飆
99鰻魚飯好嗎 一直要往下測
還是這個鰻魚我們不要了

--
",-1.0,141403
1670576454726_PTT02R,2022-12-09,"1. 標題：       公告本公司暨子公司111年11月份財務及業務資料。

2. 來源：公開資訊觀測站

3. 網址：https://mops.twse.com.tw/mops/web/t05sr01_1

4. 內文：

1.事實發生日:111/12/09
2.公司名稱:台中商業銀行股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:如主旨
                              （單位：新台幣仟元）
    項  目            當月份盈餘      當年度累計
--------------     -------------    --------------
 合併稅前損益          582,795         6,005,114
 合併稅後損益          493,234         4,858,551
 每股盈餘(稅前)         0.12元            1.26元
 每股盈餘(稅後)         0.10元            1.02元
6.因應措施:無
7.其他應敘明事項:無

",-1.0,141401
1670576459874_PTT02R,2022-12-09,"https://mops.twse.com.tw/mops/web/t05sr01_1

1.事實發生日:111/12/09
2.公司名稱:聯發科技股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:
聯發科技一百一十一年十一月份自結合併營收淨額為新台幣361億2仟5佰萬元，
較前月合併營收淨額新台幣333億8仟4佰萬元增加8.21%。
6.因應措施:無
7.其他應敘明事項:無

MoM +8.21% YoY -19.79%

--
",-1.0,141402
