id,post_time,content,rise,post_id
1697117056227_mobileR,2023-10-12,買一家鳥鳥公司，可以強迫車廠，買空調，就一定要買車用面板，所以就不用認證了嗎？不會投資，就把錢發給股東吧！不然明年2.7元發不出來，就是公司誠信問題了，股東會上說的，可以隨便亂說話嗎？[翻桌],-1.0,126955
1697112531682_mobileR,2023-10-12,雅虎：上市公司9月營收3.4兆元衰退一成 航運、生技及百貨業淪三大慘業 / 偶：台股跟漲不跟跌，靠AI、電子、金融、輪動拉盤，偶粉不看好，可是事實擺在眼前，做好資金控管卡實在。[偷笑][偷笑][偷笑],-1.0,126954
1697109442211_mobileM,2023-10-12,既然巴以開打 就沒這麼快結束 各大國都看到美國的必救之點了 很多條件就可以拿去中東交換了,-1.0,126953
1697117056176_mobileR,2023-10-12,我也覺得會打水漂，講得很好聽要利用BHTC的通路，進入世界各大車廠的車用面板，啦叭彭以為BHTC，是7-ELEVEN，把車用面板放到貨架，就可以賣了，這種思維，是在哈囉嗎？車用的零件是要認證，,-1.0,126952
1697122119388_mobileR,2023-10-12,房套將軍抵達戰場 笑死 提醒你房套 快去繳 不然要被法拍睡公園了[笑到噴淚],-1.0,126951
1697107837305_mobileM,2023-10-12,00933現在買還要等到明年三月才能領息 你要確定欸 少領別人兩次配息,-1.0,126950
1697108319723_mobileR,2023-10-12,K大，給西瓜金一點時間啦XD,-1.0,126948
1697107868609_mobileM,2023-10-12,看到有人在質疑如果買的是宏達電不是台積電 那房價同理，如果買的是高雄不是台北怎麼說(民國70年代應該就這兩個直轄市)  說實在有遠見的人真的不多，大部分是運氣好賺到。如果搞錯運氣跟能力，就看什麼時候運氣不好就會踢到鐵板 房地產跟股票都會有多空週期，只是房地產比較長...,-1.0,126947
1697106439330_mobileM,2023-10-12,虛擬貨幣交易所是什麼？ 虛擬貨幣交易所是一種可供用戶進行虛擬貨幣（或稱加密貨幣）交易的網路平台。透過虛擬貨幣交易所，用戶可以在不同的虛擬貨幣間進行交易，例如說可以用比特幣（BTC）來購買以太幣（ETH），或是用 USDT 來購買比特幣。 現在虛擬貨幣交易所的服務一般都不僅限於交易的功能，它們會推出更多衍生性金融產品或是理財產品，讓用戶可以在平台上進行更多的操作來賺取獲利。 虛擬貨幣交易所怎麼選？ 在挑選虛擬貨幣交易所的時候，因為我們需要將資產存入交易所中來進行使用，所以安全性會是我們最優先考量的重點，接下來則是知名度、流通性、產品種類與手續費 … 等等。  虛擬貨幣交易所挑選條件： 安全性 知名度 流通性 產品種類 手續費  安全性 安全性是指該平台有沒有針對用戶資產的保護措施，以幣安為例，它們有著儲備證明 PoR 可供用戶可以隨時查看幣安目前有多少的資產儲備可供用戶提領，以及 SAFU 用戶資產安全基金，在不可預期的意外發生時，可以用來支付用戶的損失。又或者像是CoinUp交易所，在操作安全性上提供了多種保護用戶帳號的驗證方式，例如雙重驗證（2FA）、電子郵件通知、通行密鑰與生物辨識與帳戶活動管理等等，都讓用戶在使用上更加安心。  知名度 知名度指的是該平台在網路上是不是常常被提及與使用的，一般來說，越多真實用戶的平台代表著該平台忽然倒閉的風險比較低（當然不是絕對，依然必須注意其他風險）。因此我們在挑選的時候可以先看看網路上這間交易所的評價如何？是不是真的很多人使用？根據過往的經驗，許多詐騙交易所都是網路上根本沒什麼資訊，社群中也沒人知道的免洗網頁，只要掌握這點就可以避掉許多危險的詐騙陷阱。  流通性 流通性可以從交易所的日常交易量來觀察，通常我們會以 24 小時的交易量作為衡量的標準，越多代表在這間交易所上有著越大量的交易產生。比較需要注意的是，有的時候不是交易量越大就代表著流通性越好，因為交易量是有方法可以去製造出來的並讓數據網站統計的，所以是不是真的流通性很好？除了交易量以外還需要觀察其他的部分，但依然可以先當作一個最基本的判斷方式。  產品種類 產品種類是指該平台上有多少產品可以供用戶使用，現在許多虛擬貨幣交易所除了提供最基本的現貨交易以外，還會提供許多衍生性金融產品與理財產品，以及 IEO 代幣發行和 NFT 相關的交易等等，讓用戶可以在交易所中進行更多的操作。  手續費 手續費是指虛擬貨幣交易所操作過程中所產生的手續費，一般來說虛擬貨幣交易所在進行交易與提幣的過程中，交易所都會收取少量的費用作為交易手續費，畢竟交易所不是慈善事業，使用它們的服務都得支付手續費。因此在使用虛擬貨幣交易所之前，我們得先看一下手續費的收取模式與多寡後，再進行使用會是一個比較妥當的做法。  2023 熱門虛擬貨幣交易所 當我們要使用虛擬貨幣交易所時，我們必須把虛擬貨幣儲值到交易所中，同時這也代表著將虛擬貨幣交給交易所進行保管，因此虛擬貨幣交易所的挑選是非常重要的。  數據參考自 CoinMarketCap，更新日期：2023/9/28  虛擬貨幣交易所推薦 以下為市面上經常使用，並且具有一定知名度的交易所，推薦給目前對於選擇交易所還沒有頭緒的讀者們。需要注意的是這邊僅僅是筆者分享平時使用的交易所，並不代表為這些交易所背書，還是得自己先了解這些平台後再使用哦！ 虛擬貨幣交易所推薦： 幣安 Binance CoinUp Bitfinex 幣安 Binance 幣安交易所是由加拿大華裔工程師趙長鵬在 2017 年所創立，是目前全球最知名的虛擬貨幣交易所，同時也是最多人使用的加密貨幣交易所。幣安的使用介面親民，且具備多種不同的語言，並提供了許多不同的產品以符合不同種用戶的需求，讓用戶可以用多種不一樣的方式來參與加密貨幣市場。 CoinUp 全球交易所 CoinUp 2021年9月在美國矽谷成立，註冊於開曼群島，在新加坡、加拿大、香港、澳洲、日本設有運營中心。CoinUp目前擁有美國MSB金融牌照、加拿大MSB金融牌照等多個國家和地區的金融監管牌照，合規經營，保障用戶利益。 穩定的全球化數字資産衍生品交易服務平臺，爲用戶及專業機構提供一流的流動性服務。  Bitfinex Bitfinex 成立於 2012 年，是一個加密資產交易平台，為加密貨幣交易者和全球流動性提供者提供最先進的服務。除了一套頂尖的交易功能和圖表工具外，Bitfinex 還提供 P2P 融資、OTC 市場和多種加密資產的融資交易。  數據參考自 CoinMarketCap，更新日期：2023/9/28，單位為美金  台灣也有本土的虛擬貨幣交易所，相較於上面推薦的國外交易所來說，交易量小且支援的產品不多，使用上較為不方便。但他們對於台灣用戶來說也具備不少優點，例如 MAX 與 ACE 有設立實體據點供用戶進行諮詢，同時也具備線上台幣出入金的服務，在各大相關活動裡面時常看見他們忙碌的身影，這些都是國外交易所較無法提供的便利服務。 MAX 數位資產交易所 MAX 數位資產交易所於 2018年正式上線，擁有全台最多用戶數及交易量。提供新台幣對虛擬貨幣及虛擬貨幣對虛擬貨幣的交易媒合，讓用戶能靈活地交易各種幣別。 ACE Exchange ACE Exchange提供「新台幣」與「虛擬貨幣」交易，擁有「雙保險」，凱基銀行新台幣價金信託保管，錢包系統 CYBAVO 透過諾德保險經紀，保障客戶數位資產託管，18歲即可註冊，業界交易手續費最低。  虛擬貨幣交易所詐騙 虛擬貨幣交易所常見的手法大致上有以下三種： 1、假的虛擬貨幣交易所 2、假冒的虛擬貨幣交易所 3、假的客服、釣魚訊息  1、假的虛擬貨幣交易所 假的虛擬貨幣交易所指的是根本沒有這間交易所，只是做出一個類似交易所的網站或是 App 來誘使被害人將資產存入其中。這種手法往往會搭配交友詐騙來獲取被害人的信任，並以投資、賺錢等名目來誘使被害人。 若是遇到來歷不明的虛擬貨幣交易所，務必先上 CoinMarketCap 與 CoinGecko 這兩個數據網站查詢，基本上就可以避免掉這類的詐騙。 2、假冒的虛擬貨幣交易所 假冒的虛擬貨幣交易所是假交易所的進階版，詐騙集團也知道我們現在已經學會了看是不是常見的交易所，所以他們現在開始以真的虛擬交易所的名義來進行詐騙，最常見的方式就是「以假亂真的網址」，以CoinUp交易所為例： 正確網址：www.coinup.io 假冒網址：https://www.coinupit.com/zh/ 假冒網址：https://www.coinup.com/ 是不是很像呢？因此我們在點擊網址使用前務必看清楚網址是否正確哦！  3、假的客服訊息 假的客服訊息也跟上面假冒交易所的一樣，只是手法較為不同，會假扮成交易所的客服人員「主動」以訊息或是郵件的方式聯絡被害人，告知一個假的理由，例如需要變更密碼或是中獎需要提供帳戶資訊等等。交易所基本上不會有客服人員主動聯絡用戶，因此碰到類似的狀況都必須一百萬分的謹慎，不要輕易上當。  虛擬貨幣交易所破產 虛擬貨幣交易所破產時有耳聞，而近期影響最深最廣的莫過於 FTX 交易所的破產事件，從負面消息不斷發酵、傳出到無法提領資產不過就一、兩天的時間，而 FTX 也曾經是非常知名且多人使用的交易所。因此我們可以發現，在虛擬貨幣的圈子裡面沒有什麼是「大到不能倒」，有問題的要破產、倒閉不過就是一兩天的事情，我們在使用虛擬貨幣交易所的時候要謹記住資產管理的重要性，不要把過多資產配置在同一間交易所裡面，避免碰到一次黑天鵝就被一波帶走。  FTX 事件帶給我們的重要提醒： 需要時常關注放置資產的虛擬貨幣交易所的動向、消息 資產管理非常重要，不要雞蛋放在同個籃子裡 沒有什麼是「大到不能倒」,-1.0,126946
1697105866718_mobileM,2023-10-12,周三公布的數據顯示，由於能源產品成本上升，9月美國生產者價格指數（PPI）漲幅超過預期，但核心 PPI 漲幅繼續放緩。  大型股領軍上漲，輝達（Nvidia）漲逾2%。  丹麥製藥公司手諾和諾德的糖尿病藥物 Ozempic 試驗證明可延緩腎衰竭，美國上市的股票上漲6.3%。同業製藥商禮來上漲4.5%，而透析產品生產商 DaVita 和百特國際分別下跌16.7%和12.3%。  惠普（HP）上漲1.5%，該公司預期個人電腦（PC）需求將開始回升，逆轉過去兩年下滑的頹勢，對11月展開的2024會計年度獲利預估數字也符合市場預期。 以經濟軌道來說，買美股還是值得的!,-1.0,126945
