id,post_time,content,rise,post_id
1667286517431_F0DCU,2022-11-01,建議先全賣掉，還會跌破350，這樣還有40塊價差可以做！,1.0,28611
1667243223513_F0DCU,2022-11-01,"美國今年準備再升息五碼，股市會在被壓抑。

台積店目前不樂觀，客戶滿手庫存待消化，市場需求也看不到，建議再觀察2個月…",1.0,28604
1667241049189_F0DCU,2022-11-01,是說美國公債已經對付不了台股波動現金該放哪？,1.0,28605
1667286289158_F0DCU,2022-11-01,0056可以觀望,1.0,28606
1667282455981_F0DCU,2022-11-01,買這不夠刺激啊 玩期貨翻百倍阿😍,1.0,28607
1667264830518_F02_dcard,2022-11-01,"https://i.imgur.com/uzGI9MD.jpg

每天睡前我都會撥一點時間來閱讀學習，沒有空時就聽Podcast，每天平均吸收知識時間約2小時以上~主要學習核心注重在投資心理部分，這個部分是最簡單，也是最困難的。

簡單的是，人類經由歷史記載語言及文字，總是知道如何走在正確道路。

困難的是，即便知道這是正確道路，卻因為人性而選擇視而不見或是把藉口合理化。

例如：

我們都知道要長期投資，也相信人類經濟將不斷發展，在市場與自己預期走勢一樣，人類選擇相信。

而反觀與人類預期走勢相反，就開始猜忌/並且懷疑自己/懷疑市場，而這一切經歷的時間都不會太長，可能這個月市場好，下個月市場就不好，人性的改變也因為上個月跟這個月而急劇產生變化。

故市場不會錯，長期趨勢也並沒有錯，錯的是人類心態思維。因此投資心理學，我把它視為核心首要強韌的，也是一位成功投資人必備也是必需的。",1.0,28608
1667264823405_F02_dcard,2022-11-01,"愛普6531
壓力152.5/154.5/158
支撐148.5/146.5/144.5

高力8996
壓力119.5/121.5/123.5
支撐115.5/113.5/111

欣興3037
壓力126/127.5/130.5
支撐122.5/120.5/118

寶齡富錦1760
壓力153.5/155.5/158
支撐149/147.5/145

晶睿3454
壓力136/138.5/142
支撐132/130/128.5

鈺創
壓力35.15/35.6/36.2
支撐34.3/33.95/33.1

隔日沖
富邦媒

可多可空，謹守紀律
力竭做空，支撐做多
寧可錯過，不要追價",1.0,28609
1667282997583_F0DCU,2022-11-01,"我在證券後台上班
還是一堆人在開戶🙄",1.0,28610
1667277245536_F0DCU,2022-11-01,大戶投好用 推推,1.0,28612
1667277245554_F0DCU,2022-11-01,可以私訊我（永豐金證券專員🫡,1.0,28622
1667286289170_F0DCU,2022-11-01,金融股很多,1.0,28614
1667286289178_F0DCU,2022-11-01,1802 1905 2913,1.0,28615
1667281212820_F02_dcard,2022-11-01,"不專業閒聊

一樣都是股災
肺炎跌的又短又急，現在跌的又慢又深
肺炎影響整個社會運行，現在社會已經正常運作
肺炎時全球貨運塞港，現在運費都已經回穩

就算算上烏俄戰爭，但也打那麼久了，影響怎麼還那麼深遠？
說是通膨影響，但這會跟美國當時無限 QE 有關嗎？

然後，台股到底還要疲軟多久？
https://sticker-assets.dcard.tw/images/93f72bec-da61-45ea-b623-1486d84726b7/orig.png",1.0,28616
1667287703753_F0DCU,2022-11-01,這種文章低卡已經氾濫成災，唯一讓你跟別人產生差距的地方在於你的對帳單,1.0,28617
1667286517446_F0DCU,2022-11-01,"當後生小輩問我要不要砍的時候
我一律表明只要你問了在我的立場就是要你立馬砍
你可以等這次回彈先走
之後還有一個低點再去承接都不遲",1.0,28618
1667326465136_F0DCU,2022-11-01,"本質不一樣

肺炎是怕病毒衝擊景氣害怕未來衰退
市場在恐慌的情況下下殺
直接QE避免流動性不足救市場
所以實並沒有大幅影響市場景氣
因此短短2個月就走完一個V

但QE後景氣大好最終資金到處亂造成通膨
現在是要緊縮資金降低流動性
打壓景氣降通膨
2020一路漲到2022，現在走一個回撤中

（肺炎）快快跌，快快漲
（打通膨）慢慢漲，慢慢跌",1.0,28619
1667286289186_F0DCU,2022-11-01,叫別人報牌是什麼鬼學投資的方式,1.0,28620
1667326465153_F0DCU,2022-11-01,"另外跌幅來說 別說2008大股災
這次跌的比例還沒有2020多
現階段還處於10年線上方

長線投資來說：
作多：跌越深，未來反彈空間越大獲利越多

短線：
按照波段，可以做空也能做多

如果有辦法分析價格行為或產業分析去佈局
讓曝險能撐到復甦
現在就是一個大型送分題",1.0,28621
1667242570469_F0DCU,2022-11-01,未上市不是給菜鳥玩的，如果你連財報，產業新聞都不懂，不要碰…,1.0,28603
1667286035006_F0DCU,2022-11-01,已經刪除的內容就像 Dcard 一樣，錯過是無法再相見的！,1.0,28613
1667286289147_F0DCU,2022-11-01,00900,1.0,28602
1667330504978_F0DCU,2022-11-01,B2 忘記回答你，所以單就你的問題回答，市價單是否永遠在你前面成交？答案是 「是的」但他的價格成交不一定跟你想的價格一樣，樓上回答的是錯的,1.0,28690
